% TYPE=CHART-DATA-ASCII V=2.0 TITLE="TARGET_DATA    Signal1" XUNIT="UnitX" YUNIT="UnitY" FORMULA="DO_NOT_CHANGE_ORIGINAL_DATA" ROWS=32000 COLS=2 COLSEP="COMMA" ,
% TYPE=CHART-DATA-ASCII V=2.0 TITLE="TARGET_DATA    Signal2" XUNIT="UnitX" YUNIT="UnitY" FORMULA="DO_NOT_CHANGE_ORIGINAL_DATA" ROWS=32000 COLS=2 COLSEP="COMMA" ,
% TYPE=CHART-DATA-ASCII V=2.0 TITLE="TARGET_DATA    Signal3" XUNIT="UnitX" YUNIT="UnitY" FORMULA="DO_NOT_CHANGE_ORIGINAL_DATA" ROWS=32000 COLS=2 COLSEP="COMMA" ,
% TYPE=CHART-DATA-ASCII V=2.0 TITLE="TARGET_DATA    Signal4" XUNIT="UnitX" YUNIT="UnitY" FORMULA="DO_NOT_CHANGE_ORIGINAL_DATA" ROWS=32000 COLS=2 COLSEP="COMMA" ,
% TYPE=CHART-DATA-ASCII V=2.0 TITLE="TARGET_DATA    Signal5" XUNIT="UnitX" YUNIT="UnitY" FORMULA="DO_NOT_CHANGE_ORIGINAL_DATA" ROWS=32000 COLS=2 COLSEP="COMMA" ,
% TYPE=CHART-DATA-ASCII V=2.0 TITLE="TARGET_DATA    Signal6" XUNIT="UnitX" YUNIT="UnitY" FORMULA="DO_NOT_CHANGE_ORIGINAL_DATA" ROWS=32000 COLS=2 COLSEP="COMMA" ,
% TYPE=CHART-DATA-ASCII V=2.0 TITLE="TARGET_DATA    Signal7" XUNIT="UnitX" YUNIT="UnitY" FORMULA="DO_NOT_CHANGE_ORIGINAL_DATA" ROWS=32000 COLS=2 COLSEP="COMMA" ,
0.0000000000000000,0.0000000000000000,0.0000000000000000,-2958.3637695312500000,0.0000000000000000,-20262.0234375000000000,0.0000000000000000,44.8615188598632813,0.0000000000000000,5.6331400871276855,0.0000000000000000,1.0000000000000000,0.0000000000000000,1.0000000000000000,
0.0199930000000000,0.0000000000000000,0.0199930000000000,-3337.2065429687500000,0.0199930000000000,-10635.5615234375000000,0.0199930000000000,42.0903129577636719,0.0199930000000000,4.5667476654052734,0.0199930000000000,1.0000000000000000,0.0199930000000000,1.0000000000000000,
0.0400410000000000,0.0000000000000000,0.0400410000000000,-3060.4118652343750000,0.0400410000000000,-4005.4987792968750000,0.0400410000000000,39.4444122314453125,0.0400410000000000,3.6725432872772217,0.0400410000000000,1.0000000000000000,0.0400410000000000,1.0000000000000000,
0.0600100000000000,0.0000000000000000,0.0600100000000000,-2413.6538085937500000,0.0600100000000000,-1971.7242431640625000,0.0600100000000000,37.2115592956542969,0.0600100000000000,3.2785716056823730,0.0600100000000000,1.0000000000000000,0.0600100000000000,1.0000000000000000,
0.0800120000000000,0.0000000000000000,0.0800120000000000,-4818.6601562500000000,0.0800120000000000,-1258.6940917968750000,0.0800120000000000,35.1632690429687500,0.0800120000000000,3.2545435428619385,0.0800120000000000,1.0000000000000000,0.0800120000000000,1.0000000000000000,
0.1000200000000000,0.0000000000000000,0.1000200000000000,-4363.7851562500000000,0.1000200000000000,-635.5016479492187500,0.1000200000000000,33.5172424316406250,0.1000200000000000,3.3360025882720947,0.1000200000000000,1.0000000000000000,0.1000200000000000,1.0000000000000000,
0.1200290000000000,0.0000000000000000,0.1200290000000000,-1906.3699951171875000,0.1200290000000000,-282.4155273437500000,0.1200290000000000,32.4127426147460938,0.1200290000000000,3.4359905719757080,0.1200290000000000,1.0000000000000000,0.1200290000000000,1.0000000000000000,
0.1400260000000000,0.0000000000000000,0.1400260000000000,-900.7684936523437500,0.1400260000000000,-805.3403930664062500,0.1400260000000000,31.7911167144775391,0.1400260000000000,3.4660022258758545,0.1400260000000000,1.0000000000000000,0.1400260000000000,1.0000000000000000,
0.1600440000000000,0.0000000000000000,0.1600440000000000,-667.0491943359375000,0.1600440000000000,-1101.6804199218750000,0.1600440000000000,31.4195270538330078,0.1600440000000000,3.5945475101470947,0.1600440000000000,1.0000000000000000,0.1600440000000000,1.0000000000000000,
0.1800220000000000,0.0000000000000000,0.1800220000000000,-700.4986572265625000,0.1800220000000000,-748.6920166015625000,0.1800220000000000,31.1715755462646484,0.1800220000000000,3.9205975532531738,0.1800220000000000,1.0000000000000000,0.1800220000000000,1.0000000000000000,
